"","ano","regiao","estado","estacao","qtd","variavel","min","max","zerados"
"13089","2019","N","PA","DOM ELISEU","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"829"
"13090","2019","N","PA","DOM ELISEU","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"571"
"13091","2019","N","PA","ALTAMIRA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"7953"
"13092","2019","N","PA","ALTAMIRA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"407"
"13093","2019","N","PA","ALTAMIRA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"553"
"13094","2019","N","PA","ALTAMIRA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"570"
"13095","2019","N","PA","ALTAMIRA","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"5"
"13096","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"563"
"13097","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"1050"
"13098","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"653"
"13099","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"731"
"13100","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"1245"
"13101","2019","N","PA","ALTAMIRA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"1440"
"13102","2019","N","PA","ALTAMIRA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"2086"
"13103","2019","N","PA","ALTAMIRA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1356"
"13104","2019","N","PA","ALTAMIRA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"1520"
"13105","2019","N","PA","ALTAMIRA","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"83"
"13106","2019","N","PA","ALTAMIRA","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"959"
"13107","2019","N","PA","ALTAMIRA","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"1098"
"13108","2019","N","PA","REDENCAO","4176","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"3994"
"13109","2019","N","PA","REDENCAO","4176","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"220"
"13110","2019","N","PA","REDENCAO","4176","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"264"
"13111","2019","N","PA","REDENCAO","4176","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"257"
"13112","2019","N","PA","REDENCAO","4176","RADIACAO.GLOBAL..KJ.m..",NA,NA,"3"
"13113","2019","N","PA","REDENCAO","4176","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"182"
"13114","2019","N","PA","REDENCAO","4176","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"248"
"13115","2019","N","PA","REDENCAO","4176","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"219"
"13116","2019","N","PA","REDENCAO","4176","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"271"
"13117","2019","N","PA","REDENCAO","4176","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"299"
"13118","2019","N","PA","REDENCAO","4176","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"345"
"13119","2019","N","PA","REDENCAO","4176","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"399"
"13120","2019","N","PA","REDENCAO","4176","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"378"
"13121","2019","N","PA","REDENCAO","4176","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"316"
"13122","2019","N","PA","REDENCAO","4176","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"53"
"13123","2019","N","PA","REDENCAO","4176","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"395"
"13124","2019","N","PA","REDENCAO","4176","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"277"
"13125","2019","N","RO","PORTO VELHO","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"5825"
"13126","2019","N","RO","PORTO VELHO","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"291"
"13127","2019","N","RO","PORTO VELHO","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"448"
"13128","2019","N","RO","PORTO VELHO","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"423"
"13129","2019","N","RO","PORTO VELHO","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"2854"
"13130","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"390"
"13131","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"665"
"13132","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"432"
"13133","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"504"
"13134","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"814"
"13135","2019","N","RO","PORTO VELHO","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"835"
"13136","2019","N","RO","PORTO VELHO","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1360"
"13137","2019","N","RO","PORTO VELHO","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1063"
"13138","2019","N","RO","PORTO VELHO","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"1027"
"13139","2019","N","RO","PORTO VELHO","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"7"
"13140","2019","N","RO","PORTO VELHO","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"76"
"13141","2019","N","RO","PORTO VELHO","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"56"
"13142","2019","N","RO","VILHENA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"5349"
"13143","2019","N","RO","VILHENA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"287"
"13144","2019","N","RO","VILHENA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"448"
"13145","2019","N","RO","VILHENA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"448"
"13146","2019","N","RO","VILHENA","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"2"
"13147","2019","N","RO","VILHENA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"366"
"13148","2019","N","RO","VILHENA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"660"
"13149","2019","N","RO","VILHENA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"449"
"13150","2019","N","RO","VILHENA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"557"
"13151","2019","N","RO","VILHENA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"723"
"13152","2019","N","RO","VILHENA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"797"
"13153","2019","N","RO","VILHENA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1154"
"13154","2019","N","RO","VILHENA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"988"
"13155","2019","N","RO","VILHENA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"883"
"13156","2019","N","RO","VILHENA","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"100"
"13157","2019","N","RO","VILHENA","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"610"
"13158","2019","N","RO","VILHENA","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"433"
"13159","2019","N","RO","CACOAL","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"8101"
"13160","2019","N","RO","CACOAL","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"412"
"13161","2019","N","RO","CACOAL","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"592"
"13162","2019","N","RO","CACOAL","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"598"
"13163","2019","N","RO","CACOAL","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"4"
"13164","2019","N","RO","CACOAL","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"493"
"13165","2019","N","RO","CACOAL","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"926"
"13166","2019","N","RO","CACOAL","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"565"
"13167","2019","N","RO","CACOAL","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"750"
"13168","2019","N","RO","CACOAL","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"1194"
"13169","2019","N","RO","CACOAL","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"1254"
"13170","2019","N","RO","CACOAL","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1864"
"13171","2019","N","RO","CACOAL","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1448"
"13172","2019","N","RO","CACOAL","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"1427"
"13173","2019","N","RO","CACOAL","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"76"
"13174","2019","N","RO","CACOAL","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"918"
"13175","2019","N","RO","CACOAL","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"685"
"13176","2019","N","RO","ARIQUEMES","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","49.2","8025"
"13177","2019","N","RO","ARIQUEMES","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","988.7","1005.2","417"
"13178","2019","N","RO","ARIQUEMES","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","989.2","1005.3","597"
"13179","2019","N","RO","ARIQUEMES","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","988.4","1005.1","588"
"13180","2019","N","RO","ARIQUEMES","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"10"
"13181","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","12.6","37.4","555"
"13182","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","-5.6","28","775"
"13183","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","13.1","38.4","601"
"13184","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","12.3","37","705"
"13185","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","-3.9","28.2","1097"
"13186","2019","N","RO","ARIQUEMES","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","-5.9","26","1065"
"13187","2019","N","RO","ARIQUEMES","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","16","98","2623"
"13188","2019","N","RO","ARIQUEMES","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","14","98","1896"
"13189","2019","N","RO","ARIQUEMES","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","14","98","2082"
"13190","2019","N","RO","ARIQUEMES","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"35"
"13191","2019","N","RO","ARIQUEMES","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"557"
"13192","2019","N","RO","ARIQUEMES","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"498"
"13193","2019","N","RR","BOA VISTA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","40.4","8134"
"13194","2019","N","RR","BOA VISTA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","994.2","1010.1","393"
"13195","2019","N","RR","BOA VISTA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","994.4","1010.2","536"
"13196","2019","N","RR","BOA VISTA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","994.1","1009.8","531"
"13197","2019","N","RR","BOA VISTA","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"9"
"13198","2019","N","RR","BOA VISTA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","20.9","37.8","382"
"13199","2019","N","RR","BOA VISTA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","11.6","26.2","800"
"13200","2019","N","RR","BOA VISTA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","21.3","38","483"
"13201","2019","N","RR","BOA VISTA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","20.8","36.2","584"
"13202","2019","N","RR","BOA VISTA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","12","26.8","1064"
"13203","2019","N","RR","BOA VISTA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.","11.3","24.3","1120"
"13204","2019","N","RR","BOA VISTA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....","27","94","1608"
"13205","2019","N","RR","BOA VISTA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....","25","93","1294"
"13206","2019","N","RR","BOA VISTA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....","26","94","1203"
"13207","2019","N","RR","BOA VISTA","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"184"
"13208","2019","N","RR","BOA VISTA","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"901"
"13209","2019","N","RR","BOA VISTA","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"638"
"13210","2019","N","TO","PALMAS","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"7867"
"13211","2019","N","TO","PALMAS","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"430"
"13212","2019","N","TO","PALMAS","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"570"
"13213","2019","N","TO","PALMAS","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"556"
"13214","2019","N","TO","PALMAS","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"2"
"13215","2019","N","TO","PALMAS","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"354"
"13216","2019","N","TO","PALMAS","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"643"
"13217","2019","N","TO","PALMAS","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"465"
"13218","2019","N","TO","PALMAS","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"578"
"13219","2019","N","TO","PALMAS","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"855"
"13220","2019","N","TO","PALMAS","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"855"
"13221","2019","N","TO","PALMAS","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1407"
"13222","2019","N","TO","PALMAS","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1151"
"13223","2019","N","TO","PALMAS","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"971"
"13224","2019","N","TO","PALMAS","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"94"
"13225","2019","N","TO","PALMAS","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"841"
"13226","2019","N","TO","PALMAS","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"1379"
"13227","2019","N","TO","PARANA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"5363"
"13228","2019","N","TO","PARANA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"388"
"13229","2019","N","TO","PARANA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"538"
"13230","2019","N","TO","PARANA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"542"
"13231","2019","N","TO","PARANA","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"1"
"13232","2019","N","TO","PARANA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"312"
"13233","2019","N","TO","PARANA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"550"
"13234","2019","N","TO","PARANA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"386"
"13235","2019","N","TO","PARANA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"408"
"13236","2019","N","TO","PARANA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"698"
"13237","2019","N","TO","PARANA","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"717"
"13238","2019","N","TO","PARANA","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1202"
"13239","2019","N","TO","PARANA","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1013"
"13240","2019","N","TO","PARANA","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"966"
"13241","2019","N","TO","PARANA","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"79"
"13242","2019","N","TO","PARANA","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"2985"
"13243","2019","N","TO","PARANA","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"4391"
"13244","2019","N","TO","PEIXE","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"7531"
"13245","2019","N","TO","PEIXE","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"405"
"13246","2019","N","TO","PEIXE","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"561"
"13247","2019","N","TO","PEIXE","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"543"
"13248","2019","N","TO","PEIXE","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"5"
"13249","2019","N","TO","PEIXE","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"363"
"13250","2019","N","TO","PEIXE","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"577"
"13251","2019","N","TO","PEIXE","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"411"
"13252","2019","N","TO","PEIXE","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"445"
"13253","2019","N","TO","PEIXE","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"727"
"13254","2019","N","TO","PEIXE","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"760"
"13255","2019","N","TO","PEIXE","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1250"
"13256","2019","N","TO","PEIXE","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1071"
"13257","2019","N","TO","PEIXE","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"996"
"13258","2019","N","TO","PEIXE","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"90"
"13259","2019","N","TO","PEIXE","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"1176"
"13260","2019","N","TO","PEIXE","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"2465"
"13261","2019","N","TO","GURUPI","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"8416"
"13262","2019","N","TO","GURUPI","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"443"
"13263","2019","N","TO","GURUPI","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"629"
"13264","2019","N","TO","GURUPI","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"613"
"13265","2019","N","TO","GURUPI","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"2"
"13266","2019","N","TO","GURUPI","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"395"
"13267","2019","N","TO","GURUPI","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"732"
"13268","2019","N","TO","GURUPI","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"461"
"13269","2019","N","TO","GURUPI","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"541"
"13270","2019","N","TO","GURUPI","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"903"
"13271","2019","N","TO","GURUPI","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"1017"
"13272","2019","N","TO","GURUPI","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1567"
"13273","2019","N","TO","GURUPI","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1213"
"13274","2019","N","TO","GURUPI","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"1170"
"13275","2019","N","TO","GURUPI","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"129"
"13276","2019","N","TO","GURUPI","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"2560"
"13277","2019","N","TO","GURUPI","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"3831"
"13278","2019","N","TO","PEDRO AFONSO","8760","PRECIPITACAO.TOTAL..HORARIO..mm.",NA,NA,"7556"
"13279","2019","N","TO","PEDRO AFONSO","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.",NA,NA,"385"
"13280","2019","N","TO","PEDRO AFONSO","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.",NA,NA,"564"
"13281","2019","N","TO","PEDRO AFONSO","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.",NA,NA,"512"
"13282","2019","N","TO","PEDRO AFONSO","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"2"
"13283","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.",NA,NA,"370"
"13284","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.",NA,NA,"621"
"13285","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.",NA,NA,"430"
"13286","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.",NA,NA,"460"
"13287","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.",NA,NA,"873"
"13288","2019","N","TO","PEDRO AFONSO","8760","TEMPERATURA.ORVALHO.MIN..NA.HORA.ANT...AUT....C.",NA,NA,"904"
"13289","2019","N","TO","PEDRO AFONSO","8760","UMIDADE.REL..MAX..NA.HORA.ANT...AUT.....",NA,NA,"1430"
"13290","2019","N","TO","PEDRO AFONSO","8760","UMIDADE.REL..MIN..NA.HORA.ANT...AUT.....",NA,NA,"1140"
"13291","2019","N","TO","PEDRO AFONSO","8760","UMIDADE.RELATIVA.DO.AR..HORARIA....",NA,NA,"1069"
"13292","2019","N","TO","PEDRO AFONSO","8760","VENTO..DIRECAO.HORARIA..gr......gr..",NA,NA,"74"
"13293","2019","N","TO","PEDRO AFONSO","8760","VENTO..RAJADA.MAXIMA..m.s.",NA,NA,"1521"
"13294","2019","N","TO","PEDRO AFONSO","8760","VENTO..VELOCIDADE.HORARIA..m.s.",NA,NA,"2595"
"13295","2019","N","TO","ARAGUAINA","8760","PRECIPITACAO.TOTAL..HORARIO..mm.","0","47.2","8277"
"13296","2019","N","TO","ARAGUAINA","8760","PRESSAO.ATMOSFERICA.AO.NIVEL.DA.ESTACAO..HORARIA..mB.","978.1","993","448"
"13297","2019","N","TO","ARAGUAINA","8760","PRESSAO.ATMOSFERICA.MAX.NA.HORA.ANT...AUT...mB.","978.1","993","598"
"13298","2019","N","TO","ARAGUAINA","8760","PRESSAO.ATMOSFERICA.MIN..NA.HORA.ANT...AUT...mB.","977.9","992.7","611"
"13299","2019","N","TO","ARAGUAINA","8760","RADIACAO.GLOBAL..KJ.m..",NA,NA,"5"
"13300","2019","N","TO","ARAGUAINA","8760","TEMPERATURA.DO.AR...BULBO.SECO..HORARIA...C.","14.4","37.8","381"
"13301","2019","N","TO","ARAGUAINA","8760","TEMPERATURA.DO.PONTO.DE.ORVALHO...C.","9","26.2","725"
"13302","2019","N","TO","ARAGUAINA","8760","TEMPERATURA.MAXIMA.NA.HORA.ANT...AUT....C.","15.4","38.1","430"
"13303","2019","N","TO","ARAGUAINA","8760","TEMPERATURA.MINIMA.NA.HORA.ANT...AUT....C.","14.1","36.8","484"
"13304","2019","N","TO","ARAGUAINA","8760","TEMPERATURA.ORVALHO.MAX..NA.HORA.ANT...AUT....C.","10.1","26.6","812"
