ano;regiao;estado;estacao;qtd
2020;NE;BA;MARAU;8784
2020;NE;BA;IBOTIRAMA;8784
2020;NE;BA;JACOBINA;8784
2020;NE;BA;SERRINHA;8784
2020;NE;BA;EUCLIDES DA CUNHA;8784
2020;NE;BA;DELFINO;8784
2020;NE;BA;VALENCA;8784
2020;NE;BA;IPIAU;8784
2020;NE;BA;ITAPETINGA;8784
2020;NE;BA;BELMONTE;8784
2020;NE;BA;CURACA;8784
2020;NE;BA;PILAO ARCADO;8784
2020;NE;BA;JEREMOABO;8784
2020;NE;BA;FORMOSO DO RIO PRETO;8784
2020;NE;BA;ITAMARAJU;8784
2020;NE;BA;SALVADOR (RADIO FAROL);8784
2020;NE;BA;RIBEIRA DO AMPARO;8784
2020;NE;CE;FORTALEZA;8784
2020;NE;CE;SOBRAL;8784
2020;NE;CE;GUARAMIRANGA;8784
2020;NE;CE;BARBALHA;8784
2020;NE;CE;IGUATU;8784
2020;NE;CE;TAUA;8784
2020;NE;CE;QUIXERAMOBIM;8784
2020;NE;CE;MORADA NOVA;8784
2020;NE;CE;JAGUARUANA;8784
2020;NE;CE;CRATEUS;8784
2020;NE;CE;CAMPOS SALES;8784
2020;NE;CE;JAGUARIBE;8784
2020;NE;CE;ITAPIPOCA;8784
2020;NE;CE;ACARAU;8784
2020;NE;CE;TIANGUA;8784
2020;NE;CE;QUIXADA;8784
2020;NE;MA;SAO LUIS;8784
2020;NE;MA;BALSAS;8784
2020;NE;MA;CAROLINA;8784
2020;NE;MA;CHAPADINHA;8784
2020;NE;MA;GRAJAU;8784
2020;NE;MA;FAROL de SANTANA;8784
2020;NE;MA;PREGUICAS;8784
2020;NE;MA;TURIACU;8784
2020;NE;MA;BACABAL;8784
2020;NE;MA;BARRA DO CORDA;8784
2020;NE;MA;COLINAS;8784
2020;NE;MA;ALTO PARNAIBA;8784
2020;NE;MA;ESTREITO;8784
2020;NE;MA;IMPERATRIZ;8784
2020;NE;MA;CAXIAS;8784
2020;NE;MA;BURITICUPU;8784
2020;NE;MA;ZE DOCA;8784
2020;NE;PB;AREIA;8784
2020;NE;PB;CAMPINA GRANDE;8784
2020;NE;PB;JOAO PESSOA;8784
2020;NE;PB;PATOS;8784
2020;NE;PB;SAO GONCALO;8784
2020;NE;PB;MONTEIRO;8784
2020;NE;PB;CABACEIRAS;8784
2020;NE;PB;CAMARATUBA;8784
2020;NE;PB;ITAPORANGA;8784
2020;NE;PE;RECIFE;8784
2020;NE;PE;PETROLINA;8784
2020;NE;PE;ARCO VERDE;8784
2020;NE;PE;GARANHUNS;8784
2020;NE;PE;SURUBIM;8784
2020;NE;PE;CABROBO;8784
2020;NE;PE;CARUARU;8784
2020;NE;PE;IBIMIRIM;8784
2020;NE;PE;SERRA TALHADA;8784
2020;NE;PE;FLORESTA;8784
2020;NE;PE;PALMARES;8784
2020;NE;PE;OURICURI;8784
2020;NE;PE;SALGUEIRO;8784
2020;NE;PI;PARNAIBA;8784
2020;NE;PI;FLORIANO;8784
2020;NE;PI;TERESINA;8784
2020;NE;PI;BOM JESUS DO PIAUI;8784
2020;NE;PI;PAULISTANA;8784
2020;NE;PI;SAO JOAO DO PIAUI;8784
2020;NE;PI;PIRIPIRI;8784
2020;NE;PI;ALVORADA DO GURGUEIA;8784
2020;NE;PI;CARACOL;8784
2020;NE;PI;PICOS;8784
2020;NE;PI;SAO RAIMUNDO NONATO;8784
2020;NE;PI;URUCUI;8784
2020;NE;PI;OEIRAS;8784
2020;NE;PI;CASTELO DO PIAUI;8784
2020;NE;PI;VALENCA DO PIAUI;8784
2020;NE;PI;GILBUES;8784
2020;NE;PI;CANTO DO BURITI;8784
2020;NE;PI;CORRENTE;8784
2020;NE;PI;BAIXA GRANDE DO RIBEIRO;8784
2020;NE;PI;CAMPO MAIOR;8784
2020;NE;PI;ANGICAL DO PIAUI;8784
2020;NE;RN;ARQ.SAO PEDRO E SAO PAULO;8784
2020;NE;RN;NATAL;8784
2020;NE;RN;CAICO;8784
2020;NE;RN;MACAU;8784
2020;NE;RN;MOSSORO;8784
2020;NE;RN;APODI;8784
2020;NE;RN;CALCANHAR;8784
2020;NE;RN;SANTA CRUZ;8784
2020;NE;RN;IPANGUACU;8784
2020;NE;SE;ARACAJU;8784
2020;NE;SE;ITABAIANINHA;8784
2020;NE;SE;POCO VERDE;8784
2020;NE;SE;CARIRA;8784
2020;NE;SE;BREJO GRANDE;8784
2020;NE;SE;ITABAIANA;8784
2020;NE;SE;NOSSA SENHORA DA GLORIA;8784
2020;S;PR;CURITIBA;8784
2020;S;PR;IVAI;8784
2020;S;PR;CASTRO;8784
2020;S;PR;MAL. CANDIDO RONDON;8784
2020;S;PR;JOAQUIM TAVORA;8784
2020;S;PR;NOVA TEBAS;8784
2020;S;PR;INACIO MARTINS;8784
2020;S;PR;ICARAIMA;8784
2020;S;PR;GOIOERE;8784
2020;S;PR;MARINGA;8784
2020;S;PR;NOVA FATIMA;8784
2020;S;PR;DOIS VIZINHOS;8784
2020;S;PR;FOZ DO IGUACU;8784
2020;S;PR;DIAMANTE DO NORTE;8784
2020;S;PR;PARANAPOEMA;8784
2020;S;PR;PLANALTO;8784
2020;S;PR;CIDADE GAUCHA;8784
2020;S;PR;JAPIRA;8784
2020;S;PR;VENTANIA;8784
2020;S;PR;MORRETES;8784
2020;S;PR;SAO MATEUS DO SUL;8784
2020;S;PR;GENERAL CARNEIRO;8784
2020;S;PR;CLEVELANDIA;8784
2020;S;PR;CAMPINA DA LAGOA;8784
2020;S;PR;LARANJEIRAS DO SUL;8784
2020;S;PR;COLOMBO;8784
2020;S;RS;PORTO ALEGRE;8784
2020;S;RS;RIO GRANDE;8784
2020;S;RS;SANTA MARIA;8784
2020;S;RS;SANTANA DO LIVRAMENTO;8784
2020;S;RS;SANTO AUGUSTO;8784
2020;S;RS;TORRES;8784
2020;S;RS;URUGUAIANA;8784
2020;S;RS;SANTA ROSA;8784
2020;S;RS;CANGUCU;8784
2020;S;RS;CACAPAVA DO SUL;8784
2020;S;RS;RIO PARDO;8784
2020;S;RS;ALEGRETE;8784
2020;S;RS;BAGE;8784
2020;S;RS;ERECHIM;8784
2020;S;RS;SAO JOSE DOS AUSENTES;8784
2020;S;RS;SAO BORJA;8784
2020;S;RS;QUARAI;8784
2020;S;RS;SAO GABRIEL;8784
2020;S;RS;SANTIAGO;8784
2020;S;RS;TRAMANDAI;8784
2020;S;RS;JAGUARAO;8784
2020;S;RS;SOLEDADE;8784
2020;S;RS;CAMAQUA;8784
2020;S;RS;PASSO FUNDO;8784
2020;S;RS;BENTO GONCALVES;8784
2020;S;RS;LAGOA VERMELHA;8784
2020;S;RS;SAO LUIZ GONZAGA;8784
2020;S;RS;CRUZ ALTA;8784
2020;S;RS;FREDERICO WESTPHALEN;8784
2020;S;RS;PALMEIRA DAS MISSOES;8784
2020;S;RS;MOSTARDAS;8784
2020;S;RS;CANELA;8784
2020;S;RS;VACARIA;8784
2020;S;RS;DOM PEDRITO;8784
2020;S;RS;TEUTONIA;8784
2020;S;RS;IBIRUBA;8784
2020;S;RS;CAMPO BOM;8784
2020;S;RS;TUPANCIRETA;8784
2020;S;RS;CAPAO DO LEAO (PELOTAS);8784
2020;S;RS;SAO VICENTE DO SUL;8784
2020;S;RS;ENCRUZILHADA DO SUL;8784
2020;S;RS;SERAFINA CORREA;8784
2020;S;RS;CAMBARA DO SUL;8784
2020;S;RS;Santa Vitoria do Palmar - Barra do Chui;8784
2020;S;SC;FLORIANOPOLIS;8784
2020;S;SC;URUSSANGA;8784
2020;S;SC;SAO JOAQUIM;8784
2020;S;SC;NOVO HORIZONTE;8784
2020;S;SC;INDAIAL;8784
2020;S;SC;JOACABA;8784
2020;S;SC;BOM JARDIM DA SERRA - MORRO DA IGREJA;8784
2020;S;SC;DIONISIO CERQUEIRA;8784
2020;S;SC;ITAPOA;8784
2020;S;SC;SAO MIGUEL DO OESTE;8784
2020;S;SC;XANXERE;8784
2020;S;SC;CACADOR;8784
2020;S;SC;CURITIBANOS;8784
2020;S;SC;RIO DO CAMPO;8784
2020;S;SC;RIO NEGRINHO;8784
2020;S;SC;ITUPORANGA;8784
2020;S;SC;MAJOR VIEIRA;8784
2020;S;SC;LAGES;8784
2020;S;SC;Laguna  - Farol de Santa Marta;8784
2020;S;SC;ARARANGUA;8784
2020;S;SC;ITAJAI;8784
2020;S;SC;RANCHO QUEIMADO;8784
2020;S;SC;CHAPECO;8784
2020;S;SC;CAMPOS NOVOS;8784
2020;SE;ES;VITORIA;8784
2020;SE;ES;SANTA TERESA;8784
2020;SE;ES;LINHARES;8784
2020;SE;ES;ALFREDO CHAVES;8784
2020;SE;ES;SAO MATEUS;8784
2020;SE;ES;ALEGRE;8784
2020;SE;ES;PRES. KENNEDY;8784
2020;SE;ES;NOVA VENECIA;8784
2020;SE;ES;ECOPORANGA;8784
2020;SE;ES;MARILANDIA;8784
2020;SE;ES;VENDA NOVA DO IMIGRANTE;8784
2020;SE;ES;VILA VELHA;8784
2020;SE;ES;AFONSO CLAUDIO;8784
2020;SE;MG;BARBACENA;8784
2020;SE;MG;ARAXA;8784
2020;SE;MG;MONTES CLAROS;8784
2020;SE;MG;UBERLANDIA;8784
2020;SE;MG;ALMENARA;8784
2020;SE;MG;MONTE VERDE;8784
2020;SE;MG;VICOSA;8784
2020;SE;MG;TIMOTEO;8784
2020;SE;MG;ITUIUTABA;8784
2020;SE;MG;OURO BRANCO;8784
2020;SE;MG;SAO JOAO DEL REI;8784
2020;SE;MG;VARGINHA;8784
2020;SE;MG;PASSOS;8784
2020;SE;MG;MURIAE;8784
2020;SE;MG;JUIZ DE FORA;8784
2020;SE;MG;CAMPINA VERDE;8784
2020;SE;MG;CONCEICAO DAS ALAGOAS;8784
2020;SE;MG;PAMPULHA;8784
2020;SE;MG;SERRA DOS AIMORES;8784
2020;SE;MG;PATROCINIO;8784
2020;SE;MG;FORMIGA;8784
2020;SE;MG;SACRAMENTO;8784
2020;SE;MG;MONTALVANIA;8784
2020;SE;MG;TEOFILO OTONI;8784
2020;SE;MG;TRES MARIAS;8784
2020;SE;MG;PASSA QUATRO;8784
2020;SE;MG;CALDAS;8784
2020;SE;MG;MARIA DA FE;8784
2020;SE;MG;GOVERNADOR VALADARES;8784
2020;SE;MG;GUANHAES;8784
2020;SE;MG;AIMORES;8784
2020;SE;MG;FLORESTAL;8784
2020;SE;MG;DORES DO INDAIA;8784
2020;SE;MG;DIAMANTINA;8784
2020;SE;MG;CURVELO;8784
2020;SE;MG;MOCAMBINHO;8784
2020;SE;MG;MANTENA;8784
2020;SE;MG;CAPELINHA;8784
2020;SE;MG;UNAI;8784
2020;SE;MG;ESPINOSA;8784
2020;SE;MG;BURITIS;8784
2020;SE;MG;PIRAPORA;8784
2020;SE;MG;GUARDA-MOR;8784
2020;SE;MG;SAO ROMAO;8784
2020;SE;MG;CHAPADA GAUCHA;8784
2020;SE;MG;AGUAS VERMELHAS;8784
2020;SE;MG;ITAOBIM;8784
2020;SE;MG;RIO PARDO DE MINAS;8784
2020;SE;MG;SALINAS;8784
2020;SE;MG;JOAO PINHEIRO;8784
2020;SE;MG;CARATINGA;8784
2020;SE;MG;IBIRITE (ROLA MOCA);8784
2020;SE;MG;MANHUACU;8784
2020;SE;MG;CORONEL PACHECO;8784
2020;SE;MG;JANUARIA;8784
2020;SE;MG;SAO SEBASTIAO DO PARAISO;8784
2020;SE;MG;PATOS DE MINAS;8784
2020;SE;MG;JANAUBA;8784
2020;SE;MG;DIVINOPOLIS;8784
2020;SE;MG;BAMBUI;8784
2020;SE;MG;ARACUAI;8784
2020;SE;MG;MACHADO;8784
2020;SE;MG;UBERABA;8784
2020;SE;MG;SETE LAGOAS;8784
2020;SE;MG;OLIVEIRA;8784
2020;SE;MG;PARACATU;8784
2020;SE;MG;BELO HORIZONTE - CERCADINHO;8784
2020;SE;RJ;SEROPEDICA-ECOLOGIA AGRICOLA;8784
2020;SE;RJ;RIO DE JANEIRO-MARAMBAIA;8784
2020;SE;RJ;DUQUE DE CAXIAS - XEREM;8784
2020;SE;RJ;CAMBUCI;8784
2020;SE;RJ;ARRAIAL DO CABO;8784
2020;SE;RJ;CAMPOS DOS GOYTACAZES;8784
2020;SE;RJ;MACAE;8784
2020;SE;RJ;RESENDE;8784
2020;SE;RJ;PICO DO COUTO;8784
2020;SE;RJ;VALENCA;8784
2020;SE;RJ;TERESOPOLIS-PARQUE NACIONAL;8784
2020;SE;RJ;PARATI;8784
2020;SE;RJ;CAMPOS DOS GOYTACAZES - SAO TOME;8784
2020;SE;RJ;RIO DE JANEIRO - VILA MILITAR;8784
2020;SE;RJ;NOVA FRIBURGO - SALINAS;8784
2020;SE;RJ;TRES RIOS;8784
2020;SE;RJ;RIO CLARO;8784
2020;SE;RJ;NITEROI;8784
2020;SE;RJ;ANGRA DOS REIS;8784
2020;SE;RJ;CARMO;8784
2020;SE;RJ;SANTA MARIA MADALENA;8784
2020;SE;RJ;ITATIAIA;8784
2020;SE;RJ;RIO DE JANEIRO - JACAREPAGUA;8784
2020;SE;RJ;RIO DE JANEIRO - FORTE DE COPACABANA;8784
2020;SE;RJ;SILVA JARDIM;8784
2020;SE;RJ;SAQUAREMA - SAMPAIO CORREIA;8784
2020;SE;SP;SAO PAULO - MIRANTE;8784
2020;SE;SP;BAURU;8784
2020;SE;SP;CAMPOS DO JORDAO;8784
2020;SE;SP;PRESIDENTE PRUDENTE;8784
2020;SE;SP;FRANCA;8784
2020;SE;SP;SAO CARLOS;8784
2020;SE;SP;IGUAPE;8784
2020;SE;SP;SOROCABA;8784
2020;SE;SP;ITAPEVA;8784
2020;SE;SP;SAO MIGUEL ARCANJO;8784
2020;SE;SP;OURINHOS;8784
2020;SE;SP;RANCHARIA;8784
2020;SE;SP;AVARE;8784
2020;SE;SP;PIRACICABA;8784
2020;SE;SP;LINS;8784
2020;SE;SP;TAUBATE;8784
2020;SE;SP;VOTUPORANGA;8784
2020;SE;SP;JALES;8784
2020;SE;SP;VALPARAISO;8784
2020;SE;SP;JOSE BONIFACIO;8784
2020;SE;SP;ARIRANHA;8784
2020;SE;SP;IBITINGA;8784
2020;SE;SP;CASA BRANCA;8784
2020;SE;SP;ITAPIRA;8784
2020;SE;SP;SAO LUIS DO PARAITINGA;8784
2020;SE;SP;BARRA BONITA;8784
2020;SE;SP;BRAGANCA PAULISTA;8784
2020;SE;SP;BARRA DO TURVO;8784
2020;SE;SP;PRADOPOLIS;8784
2020;SE;SP;BARRETOS;8784
2020;SE;SP;ITUVERAVA;8784
2020;SE;SP;BARUERI;8784
2020;SE;SP;DRACENA;8784
2020;SE;SP;MARILIA;8784
2020;SE;SP;BEBDOURO;8784
2020;SE;SP;BERTIOGA;8784
2020;SE;SP;REGISTRO;8784
2020;SE;SP;SAO SEBASTIAO;8784
2020;SE;SP;TUPA;8784
2020;SE;SP;CACHOEIRA PAULISTA;8784
2020;SE;SP;SAO SIMAO;8784
2020;SE;SP;SAO PAULO - INTERLAGOS;8784
2020;SE;SP;CRIOSFERA;8784
